file,target,preposition,determiner,pronoun,male_feature_count,female_feature_count
6b8c1ff68b5e7a5477df2c71d8a3c892,1,17,5,228,74,25
c9ec82c0106c26333a4566a190a2a9a9,1,15,0,187,56,12
42df481ad54ec7d64fac2f7215c10b4,1,10,1,224,64,26
dbd12a61985e630c27395f158ae8a814,1,7,2,194,71,23
6e8ace33ac3c2e2b6755fb80ae619849,1,10,7,220,92,25
df9b2da5c961ce47f99383429fd3218c,1,22,3,252,94,35
ebfaaf8c74ea9852c0b9971693c41e2f,1,4,0,210,66,14
43b6172a8623bb7e560c9d16368b4d5b,1,6,3,209,69,23
87dbd496ecb08c49b1c41097702e030c,1,11,2,234,81,24
92ed919fcb1b8ef943862877fe48695d,1,23,2,295,123,44
9d450744b1136725b08a063b7c2b1f40,1,19,1,337,104,34
39f505a3f8e1a391d697203a498b92b1,1,10,4,186,68,25
62a3dba698e96b7d37771350ab30cf31,1,11,1,229,49,16
3e2a2c4fa91ac23baff1ffdac9468cdd,1,21,3,272,103,47
f1c37c3fe9d68c4c2dac2e3fa73ec1a7,1,12,0,210,93,26
aabffbf063559bd8404300c7b402a634,1,19,4,190,66,17
d044bac890b48471e582d2cc147b9b20,1,21,1,203,78,20
24b25efef7f4d2e16b02c51a38801407,1,25,5,225,93,40
7c1fb179d2a81e60764fea3c8c9ce940,1,7,0,149,81,14
6721cdb7032b115a55ecf15ed17e010d,1,11,1,199,68,23
ea1b989becc9ee0c35c18d682fc6161c,1,8,1,206,99,23
33de5fb7bc931dc08cdc84da6dba5507,1,32,3,211,111,33
f6b43399d66ffe064bf66c00a8f47b28,1,13,3,155,80,29
5c2841ffe91e37e4e92c18371013e407,1,6,3,292,87,29
274b60ab6cfefb98730ea141190a285d,1,10,0,406,118,19
9edee2acadbaff4aef1505f28054bb87,1,6,3,163,86,22
f860e1654982c95af3c7da43c3d0ef94,1,12,1,200,89,21
92bdbcdb124de07f682e480558b1f274,1,8,2,204,62,17
beb7252c74551afb3f5544ef60c7c661,1,3,3,190,58,26
33bbca21c10be834f631df2258e66135,1,12,2,286,73,29
d2a70a240d454504c529543efea2a6f8,1,15,1,178,41,12
a08ab61ad8fbafa19aadbaf474b34ced,1,5,4,203,89,27
58205e7e09d330aebb99f14ce0b9184c,1,9,1,348,70,24
58f5f8f19a02e675dc356fc407ed5474,1,8,1,155,52,23
1b152eb38275400b001b20a55f664918,1,18,0,188,79,31
71f48d1b1e4f84048347bf1a3a916e6,1,14,1,168,53,19
d9342286e98743aea07e73c294bd7b2c,1,12,0,182,67,18
5e82dc1d741987a899284c5cdae4f7f3,1,22,7,214,80,24
68fcd21308d05b2a005a702c9c78f251,1,12,3,232,81,27
4aa8ced985d225a2d534b73b1da04dc,1,14,3,268,93,26
b89bdf194952b1e65de3ba5d8cf35305,1,5,2,183,70,15
3ed6374cb4f82857d5a859036f83b3b2,1,4,1,191,71,27
4ba145dd3279d32ae65d9863458c7a3c,1,14,0,135,84,19
95e2ed2403fac9826daff9de35654916,1,10,0,197,84,18
7b88e2e6f3938cb3d70066ee996f43f4,1,12,3,213,93,36
d0e6df7c2860977922c861debe13c7dd,1,21,1,198,71,27
23ac6b991f484186645eba0795e2e74b,1,25,0,165,93,30
373ecd007289fbd7b42d8040639a918d,1,17,3,260,87,44
4254c99102108b34be57faa0fae0a4a4,0,6,1,185,58,24
5ff6af693b63c445bdf3e7c58992df73,0,3,1,154,34,9
6895eb2dc20d39dfe2ba6fbd39ac86c5,0,15,1,177,73,20
b3be8cb449a5c9267819731ff13fe072,0,16,3,255,83,24
3d81b1e6a5e3ef42cb98563bca521435,0,11,0,210,55,27
f35e9dacaf815af876bfd0775c472d4b,0,8,2,213,72,31
75764bdcb256f8fa380248fbd993fcaa,0,8,1,215,73,19
c89c1b9587693cc2fd4f8b021ae9bbdc,0,6,5,203,83,28
2f382f13580c383a0bd42471362922bd,0,9,1,183,60,22
49dab84e2887dba1dbd7f7433637b53f,0,5,5,223,88,29
d91e1740692d6db094354934fac17c35,0,28,3,325,106,15
4fc0685c5d0d81c57538a465dcb7236d,0,11,1,227,61,15
bcc0427b30ab9d5ac3bf999843f03bc,0,6,1,210,106,29
ac0205bfa7a64c1c359f1f1ce600902e,0,17,1,299,111,42
125ad584f738a380256c20fad16e7e8f,0,13,1,182,72,30
7eacbcb7e72c65b2cd2306d45d862f9c,0,11,2,220,117,23
4d8ddb27a2cf60abeb1dc017dff70a08,0,38,7,273,124,23
cc2fdfedb727a8344aca7042888b742c,0,20,1,204,75,39
bdbe41db738f4f01548b187c0c8d2cc9,0,19,1,231,60,22
954268ae1e3400be7cfc19b248345a3e,0,13,6,224,89,42
3790f1f5dbe3d8d928b7217167f724df,0,13,2,287,70,30
68dd47ffa01a4852e089ddb1657edfef,0,10,1,174,65,18
8282dfd58b041fd510ffbb756f7a3667,0,21,4,238,84,27
941542496ce72404ec1d6aa0b5cbe99e,0,19,5,232,89,25
bf67b2331b348faaa88d88888e8496a6,0,8,2,173,68,20
95e1d6a31b334800a64afd305c6864e3,0,7,4,196,58,26
474d70ce1a9c73d6b9d8ee5c3c9c1a4e,0,17,3,184,72,23
2aff163d85cc979ad67409fad91e700f,0,16,4,188,73,23
db8efea34d6391b8596812cca2973cb0,0,10,2,248,86,29
537ef663faad9126211edb6f80cef80c,0,4,0,97,62,16
5e66c80df9542d3b3250858b1f9e4d0e,0,1,0,164,35,7
2dc42e8fc84943a0a16ee330e723dace,0,16,2,196,97,37
5ad2d39dfa5e038b44fc3918fe99971f,0,13,4,246,74,27
a53afc08c0225cbe99048908965b3db4,0,9,2,255,51,17
a48b1e13303f9877caf85aafa9fcba13,0,25,2,316,89,33
1b44f927baa4d43eb660c55722b16e65,0,9,2,169,56,33
a0ecc4a0dff22c6ba1c00d3321c5053,0,14,4,248,68,13
91a1d638943bcd24bb6c3ce9b17feed3,0,16,2,223,63,21
694cc3b70e8cb2d2374f06c92017e37d,0,5,4,158,43,11
e8c62d518904eceb2f24303d4a0e485c,0,15,1,221,66,23
6e35aa1ce5cd96aa4eaa2dbd44a7cce2,0,17,0,323,70,25
fd87e1b72305812a010235a367f3f3f8,0,9,2,219,79,26
d8229181941d00eba434549ba520f814,0,9,6,220,75,28
1cfe31801227085cb504a15940c0b97e,0,12,0,211,67,24
408a89b259d31c32f8257c186dea11a7,0,33,1,235,71,22
3fe8b7e32f044e440909ecc8aefb3a9a,0,30,2,241,91,28
b59a675998454362047d287dbdbf4bcc,0,17,0,252,99,49
ec1b92feb75e1b15b19b879a088948f0,0,34,4,321,106,36
5329ffd137cf3d2895c2d5bac2f9ae4f,0,17,3,298,75,21
564a67191ba1424b001ddc3a7d4dae12,0,13,1,291,115,27
5f5feda20b739ea00bfdc00fd0ca5127,0,13,1,186,49,22
42c336304ab2b3ce8bdcdefa308f9fed,0,13,0,250,88,21
a44dc279880378a895a6cbaabf927a5,0,19,4,307,122,41
4e7529f31966c1bb8e93c0c82d38aa48,0,10,5,216,60,34
935b3fc1bf64a42fca56a97fdc2d73d4,0,16,5,287,73,32
1d5ee6fb6638145fbabf8b17f7324250,0,14,6,253,94,28
56102370fcd6ffebd413e43bde0ad17,0,3,2,188,60,27
5ebce9e33b01e62d005b89317230a0e4,0,24,2,220,70,32
8f2fe6c1a493e513c2d1ff594769ef0b,0,10,5,317,58,21
a0d8aeeb140df71b798c37d4cbd15a25,0,14,3,241,81,36
13b436eba5b057402e1fc457d5c30701,0,17,3,228,53,19
7937ef34630dd7c50f910ae78dd266,0,16,2,245,92,32
7239e94b980f8efa42703f6c1b2a2180,0,25,5,190,86,34
6b233933badcc90987b4c6a9766a6608,0,33,0,280,75,19
2a9dd11227d3fdfde1b356adba5c4778,0,11,1,227,74,27
c661ebb117f054ac89da73a806015e7e,0,15,3,247,80,26
c3f1054ca7c107f98f521b0c98cfc18e,0,11,6,177,51,19
60e0b0786d5bc45885674a43a2f8b1fa,0,15,0,244,71,30
9db91f495e8f7160dc8c86b7710e68d4,0,12,4,225,71,22
41542ad0040a456cfa5a59a5e12cad34,0,2,0,251,13,11
dfce59a56b7af9bfa1ba6f94be3d4e88,0,13,2,207,60,25
f4977f4ef727e4c6699bff873704c24c,0,18,1,275,77,30
faf8d08ee2e3e5d161962c6b3386706c,0,18,1,262,64,15
81fb112d10027c0c88d177a2bf3c2815,0,9,4,138,62,29
3371744b1d38062a1bf43934dd3554e,0,25,3,235,45,19
503547ddc025ccf8de0f6472f8b96b87,0,11,1,317,43,5
148d64f60e8b1a080e41b311c6ddc5af,0,16,4,257,68,27
1da7bacf27220e119f7e1cc5a7b988de,0,16,3,254,103,36
56d6db353484b742c58fcf670d2f37d9,0,15,0,267,94,29
b1726878e17933d5ba65545dbb750e9f,0,6,1,205,63,29
f4437e64199a3c166e5178ae67628f55,0,11,3,644,38,11
53d63e534be68007e2d43eb71925d664,0,6,1,206,74,21
ed64ab2cac6bed71cbcb92e00ac1f7d9,0,11,0,189,55,20
6743e3a55c4ba6f5abd7b7e33e2e8cac,0,13,1,281,65,23
ec973275faea6fc44955e4648e48367,0,11,4,224,63,25
159937b3c2add1ce0fdd0d88a44911e8,0,12,6,213,67,35
35b6188cf0dfda71ea31768310f4aed,0,19,0,188,60,18
f7ef752fe4aacfc58c88a0f927d9f491,0,7,1,335,50,21
c3ed2295439357d70ca74c0e7031e9ef,0,16,1,269,77,28
e2265caa97815bca13408528d954c00a,0,12,2,190,60,22
2000b0b78a20092465e09b21de044b03,0,14,1,235,82,25
3befbbee23e61b355727529233b5f6c3,0,3,0,188,60,17
7dbf65f57d70a3c79447aee4c28e1606,0,20,1,269,71,24
74a97cad05f44c80abcac3af4886f0a8,0,7,0,250,86,30
6cd647ba2fb04d2bce27cd755e29ac90,0,21,3,258,90,37
befc3cd0cffad93e19b16d45d6089d3a,0,16,1,236,97,45
d520041e8bebf619bcc8870893e539c0,0,62,2,235,104,25
73a96894eb637e7cb9aa620a2f9d61fb,0,8,0,263,71,31
878b4e5b056cd8ca224ce78df6bd4047,0,16,2,214,69,31
6d1616e0ad48d5a65b1f36f1a3845e69,0,22,1,246,55,13
3f35f7f23b89b68dfc8d25d21218d276,0,16,1,218,69,23
48f1f54d6b77f315f2eda8b26c72dcc0,0,17,4,193,75,19
5115fa761bdcd49e3ffe5f8c5a64a7b1,0,16,1,164,55,14
fc3b4b9cbcd94568080bbe87db5da,0,31,2,245,82,19
623d74e0d49610dc10501c7d02a4b433,0,10,3,182,90,28
999107456be004f6f52539924b2a3667,0,17,1,238,71,32
f018af7405a2be33c56a2d9d9c056c59,0,13,4,283,80,21
22cc8df38ac052808a357f451f03e189,0,13,0,172,59,26
93ce57f1c7e0c3297e59404e9f97e0da,0,9,1,220,52,22
7f762a2d3c2df945c6cf5dc72c4a1c8,0,13,0,184,87,19
1d1f43a0719418d574ef54a82d5ddcb3,0,17,1,321,65,23
36e9fc8913e7cd4606aaa0620394389d,0,28,2,291,96,19
460b948a7925f23006e6c44ea0683fc4,0,23,1,221,70,12
5a2567c48d7d3a4fde1beb6f8fcebe3c,0,3,0,420,24,8
8d249d0883b48293c65248b07141a82f,0,15,1,257,58,22
6e12611644ba86570349192a2e960e3,0,19,1,295,96,36
e7c5115df08626a58e0110d34871f4f4,0,9,2,189,76,25
335ae3cfa2328bc49e1afedcb2116eda,0,9,0,227,83,22
29a24ae37bba88cf25279c96277e6afc,0,19,2,177,54,8
f6fb23a555ffe6d9e1ba01f593a280f0,0,15,1,254,75,31
c0f47894365e0de66f9d2daf106c990b,0,16,1,288,48,19
96080171b6828e57336ba2b1885963f4,0,7,2,177,87,23
60d2d1c6f9c043bf1e299c914e77d862,0,13,2,179,108,23
b493e6510052390f8b0bad974291ff60,0,7,1,284,73,19
65e83290c4e7042aec2edd7ef19f0223,0,5,1,200,72,17
db44e6c0af5fddeab068103dc3d6b482,0,12,3,295,59,16
4c1b300d2ebb16dd2d8f7f861655bad7,0,11,3,260,79,23
b901425d38dc6506a08f9f15d171b6c0,0,12,3,201,59,20
a937ea8183ce2c86f51cdf784ffd647b,0,6,1,127,64,14
6a2aeb9b7c2e76be47554fd6a9577ac4,0,15,1,169,68,21
f577076e2c75cce11083174bb7ec53d3,0,15,5,214,74,34
bb5ba425624405018e49cb1c266dcaf,0,6,1,261,45,14
d3b42832034d158e54b6cafbcdda3ba6,0,56,4,248,95,10
fcb57ecfb1a669bd3270dec6f79d8c60,0,9,6,223,63,22
fedde66cfd4c6041ce103c339e3526dc,0,11,1,166,46,17
96583761883acbacc0459280f49db2fb,0,9,2,182,35,18
f1e6a7c9d993bf4e066eb93ac8cd6edf,0,8,2,223,114,36
958af926faa568cebe5287a8f05627e5,0,10,4,258,113,45
9765f8df8c481b8c00154db3dc15460a,0,27,1,248,73,26
c524a98a812c7513f9498ab7c59aa473,0,7,2,169,63,32
dfbe25ef035fd06f56227f8c89c26fb1,0,2,2,301,25,10
4d7ca0c84fc6766c9e99b35ab1dc19ca,0,10,5,241,85,40
66b379da4b726003f2c9fb8fb9fe0311,0,12,5,169,63,24
338eed06af6faf96ab554f499b8ba660,0,15,0,245,49,24
b711e060295084c346bfec2b53677d69,0,7,2,230,113,34
c5ce3de43ef834f9f4b1a713571f9334,0,21,1,284,96,31
717ec629ddcc209adec9cef9dee1b456,0,19,1,179,54,30
4c16bb818c9af5de7e107de07c22cbba,0,12,5,209,68,27
1a19cf00b7180520d43319b5ccdbd381,0,13,2,140,50,25
dcc8aba9bfec3cfa9badd1d1856722f0,0,11,0,253,84,29
6e68d9339ed6f2781582d3884d18beb9,0,8,5,267,53,20
c9f618f4947e24b1d2af0c73f20bc595,0,4,2,281,65,26
40eed880356e2a4a19b0376f22977d38,0,17,1,245,70,25
be256f03b400b3e2db0323198a3a7987,0,6,0,267,114,47
3396c47f03a786c3d1e5108ccb8edec3,0,8,0,186,11,29
302d7e554d88cdb95fed7bb83d6cc20,0,11,1,192,53,16
b090b385d42752b899d99d11fe894278,0,15,4,256,102,49
9229726a3b3bceb0de2cc806b619de4b,0,18,5,282,110,38
efb58e76e03af3987d5d18b6e29db053,0,15,0,161,56,22
b38a1ef5b552451d3ff1427f794646bf,0,12,2,376,55,21
763976b4ba8c8b11e3cb73a9bb9db680,0,12,3,180,63,23
b8d3d20cf4af10fadce06638f382e154,0,13,1,182,66,17
5d0fd7e13832c2c50aa2728427e668c9,0,13,1,177,51,21
94bd8be94ac091626e0d39d2f70767d,0,15,1,186,83,30
12501d4a3db09f6b9dcaef2c8736b1c5,0,10,0,172,78,22
68084d82e11d8d8303c2f219d0ddfaba,0,6,2,217,77,32
835a707182f1dba8a0672fcb03f7c8a9,0,10,3,214,58,28
5fb8b8c65defda4f7efa32e0cff3567,0,7,0,209,81,27
b225483b72ff12268a8a9da2137b7b80,0,11,2,306,75,37
b6413318d4c585c30f82ab01e41b695b,0,31,0,166,263,3
4b784c5c69b9bf8098228dbf06cea4f5,0,10,2,213,70,28
fa9f3205c16f4e40a315f855901bf032,0,31,1,276,110,29
6f33b4a3eb27df7f55eb678a3ad1c15e,0,13,2,330,73,41
16677ba0fe9b4cc0aa7728a87282f39d,0,16,3,202,65,33
483411c34bb6b0480c90b7b9afd6291,0,24,3,265,115,44
393f38bf4bb3cdc70845a03335f1bc70,0,14,3,187,65,28
73873ae2fbf82446d90115b8d902fbea,0,8,1,229,41,6
ee1b527b89d76ec2df0ed9096b4a47f8,0,15,2,319,60,20
83dc07b6d05690c2e66ab25e0f38d4ea,0,11,1,190,60,27
4bcaa13ed58c84aea5e9cefd0334ef88,0,19,0,174,64,17
472a41f9a914b535264627e38955bd52,0,42,1,216,74,9
db024f43f1c62e3c8b9d05c1ae3ac9ce,0,15,1,276,66,26
f3a0daaa5614906491ae28ca33bc05aa,0,14,1,248,60,20
c304e6d7926638403f58b78511e5bd36,0,11,3,193,58,19
fe13ae20c24d8dab364bcb5928e83259,0,6,3,226,55,21
2ec29554102da8e46427c2f783c29926,0,12,5,163,62,24
9f70f9fcae2ad899de04b3186422369f,0,7,2,216,62,16
48abf883b66f58702f6f63d027635ee7,0,7,1,220,54,22
487f011b6884da89f54ea02b1b725e29,0,23,0,263,88,24
68d09a1406f4234b1bea8dcdd65d1bdc,0,17,0,173,70,22
b8a1d605e2a6937efc341a46b0674260,0,13,5,221,61,27
f9a25258dc1fda0b94337d14cb3e2e4f,0,17,8,279,110,38
8efcf9d860ef203bbe64a4951478bc22,0,11,1,280,47,27
3651b3bbe58bd73dcaec3d1f43d501dc,0,15,2,337,65,12
36d459a1e445d0da7be71fc691e78959,0,15,0,149,50,27
fca629d0b4d8054f6d2290a8cb506c78,0,12,1,190,59,17
3d67d64a101999b08b7d54221c59db37,0,2,1,240,105,23
3b7b90e2cad1eb1d84c9446d8a67fb9d,0,8,1,244,72,33
3d8c305b6e5cb98d33a2b8eff62e634a,0,16,3,189,72,37
bddfa7a091e5686e37da6fc2ad3f685a,0,8,2,185,60,25
9b0f1f4c8c96c36786faa56305eac91b,0,8,1,238,90,39
391faa59ef1370cc9265ce5ed604a83c,0,12,4,185,63,15
606904b16fbc8f5062015e5dfc2e223b,0,17,2,257,69,26
25c36e7365c83385a38a1e815a1dc53f,0,13,1,253,83,40
6bd3a374fb9a8cf6a784e626339b905a,0,23,3,287,69,25
8eab27441caba6470dfa89af79e3bf09,0,12,3,237,54,25
ef0975616c2e488b8ae49dcacccbedac,0,25,3,180,101,32
959b8ba6ccad27cfc96cd608c179810c,0,11,1,200,53,22
9d045e04c6a59365aa14e2be871a12e4,0,8,1,206,63,15
7b32d83781b6184d3880cdba0ed09a8d,0,15,2,204,74,33
ea6e124df2653b34f70b22c1b86505cd,0,19,0,152,75,22
dbd86e5f172c67f7a405ba65cd523e13,0,12,3,192,70,22
97bd3c7963be72200baf45d3a4268a74,0,7,3,305,70,39
d0b2a2f5c8015d35cadbdf57cc9f2c4f,0,13,2,251,75,32
896f55e491434be2730ee84e5bbfcc11,0,13,1,229,86,36
9e5544cc6d42a9b952383238f60af826,0,5,0,177,37,13
722b9e87ec239f5efe544593ad089ee8,0,15,7,309,65,47
300c397b605280d1e620544ef88e65d,0,16,1,282,88,27
55984b47889d631ec94d77b300ced51f,0,11,2,308,89,28
669a158d82b83a2f012c0aba33908ef4,0,5,0,254,74,17
5180d6a345ec9231552ab28d3d76f905,0,7,5,200,59,26
d078bd5bc9092e5a4e55ef4cdd52f22c,0,15,0,288,29,17
2e92935950e328f21258cf1a890f6db9,0,13,2,275,53,21
5689aba5205fa017fd0b1f62ab99b986,0,19,1,230,56,23
b5c88bab0ffe4249d61623169336b818,0,22,2,247,62,17
734178fcaa3e4ff04478f1203aec7460,0,18,1,224,66,28
63322112a019d5652bfc62959e6dd6f9,0,11,2,301,60,19
5e36b252a693a675901038049b896a2f,0,9,4,197,53,24
818d0e557e1d4c98b4d9a119ade1f015,0,22,1,272,110,40
d2896c9046dd72010562e90ce5111326,0,3,2,145,49,17
373466329fffe42870e78ed8e969ff70,0,31,1,343,51,36
48185885073828455f28e3bac6fce016,0,16,2,165,56,20
c62b3c8229d2ce0907eaa89cd6032186,0,35,0,292,81,31
1ec1a8d26341366d078198a06954237c,0,9,5,222,65,25
8212d78932b2fc9afb8f4ca943dd6611,0,10,0,190,44,18
1d2c446179423d3443a14e587d268fe3,0,19,1,216,94,35
fcf475b27213e964c57ee0bb64b935d9,0,12,2,228,104,37
c14c750239f51b1c9a64a2a6a43c9c65,0,14,1,203,61,28
f428a6691aaa8a400833f70bb0cae31e,0,9,2,173,36,15
4c607d395fcaf4b4191d0a296b2ba613,0,4,0,419,38,6
d10112eeff995352f904a443d9dcdf65,0,5,1,152,49,19
66e9d9790afe9aaa33ac7dc22623433e,0,15,1,265,76,24
4195492ba70d1b7cf15048215366d2a0,0,12,6,247,76,34
3ff707e92609a8bb4af56384b6060554,0,6,1,229,44,12
85c874347bc93977cc4e412a52c309f7,0,9,4,173,42,20
c5ef3b0bdb25cea581dfc1c2310e044b,0,22,1,312,67,26
d7ade62fa79c08ba8af6e899d6c36764,0,11,0,269,46,13
4714c0184f84152cd44532c490a6605b,0,8,0,201,97,23
c71b3cd4d6d5684166a9c9e1a35593f9,0,19,1,187,56,21
75a065dbdcdd9af3892f113c920b14c3,0,9,1,181,54,16
ef33cd8f6c68afab8bc29e5f95ac095e,0,10,1,193,58,16
cc13372a8f86cf1ae572ffa2fd5d916a,0,5,0,250,71,28
67e72ec0cd15faa247a927c95deadf3f,0,11,2,178,62,28
16db4d7736cc55a191272c8d56a90b6d,0,5,3,203,67,34
3a40a10c505ba3813558800da9edc5fc,0,19,1,227,107,34
8399ef25bb5a60cf8b436102771c73a2,0,12,0,212,65,26
cb3651625d05be99881bcab97b6fe4e3,0,5,0,243,65,21
d12afd896dbc82e7ba3e2f64866838a1,0,15,2,299,105,38
588d15a012cff0a01e4abbec56cefbcc,0,18,0,257,69,37
60febbcf0749bc018c0be5c9c1a29a47,0,12,1,149,44,22
18bc08d56f04c6cbc6e1b16be4dc06da,0,8,1,284,14,12
26548c2854e02169a11a1548ae3de3ff,0,11,1,179,72,25
bf01c74257cfbe89a718273b28943bd9,0,10,1,216,86,34
7e8d106a34d54a506574a6fde0d48ac3,0,11,5,199,48,20
806c8edae2a4e652c7d6e915b1356ff9,0,7,0,196,78,31
6eeb5947df5932ca8576a45101f75dd3,0,9,3,212,59,38
759df179edd7e3f97ce2140966a850ce,0,10,3,271,68,28
123df77f5e77a457f7125b0767afd9c5,0,22,3,254,81,28
1889785395e4849e1db07829e74705a6,0,5,2,204,62,18
ae24f0f7f930407fe2422f5fc624b7e,0,11,3,296,68,22
ad3fd87310ae28a713ed956ed630efa,0,7,1,191,83,20
777ef7beb7465e440ded541409b2a30b,0,15,1,309,85,29
d4f3c7fca5a5df8cafeb3496e6d28815,0,15,0,263,47,20
c06eac52f78e6172502469a1bc84530d,0,7,2,250,80,20
74df01e5ff7a8d678fa926b2f14880f7,0,9,3,222,51,22
d57d4130190114ebeaa404228ca94cbf,0,14,3,242,107,34
ba78a87eb0d64065c10d1884a2e0ccfb,0,20,1,313,77,30
e0fe543bf17b8ef64ea81b2a333d62e9,0,20,7,238,86,51
e85f9f17215c8afb51759b54270427c6,0,6,1,176,66,15
1ac7a7acc78338e721e8f43268402587,0,7,3,222,72,25
9c0cb82753cbe9f9268d058f2ea240,0,6,0,170,64,29
47318e147cc1a42aeacd15861de7241,0,8,4,287,99,35
59926d8bd9c721953a0cd95626913bf6,0,16,3,210,68,29
322baee188b18f03dc2774fb32a01eca,0,13,7,273,207,34
bec09fd58c2e9f01093e9e14f9021f76,0,9,0,140,59,0
5ca5f4192c3fe284fc489f23f9b3c62f,0,8,0,168,45,18
35e9c9f2246a8b1bcecce4e194b95db8,0,8,3,150,74,32
ea95229fb1fc79e53478a73fc89699d7,0,11,1,266,73,23
709f2a68b83af8dc43dc67f38e6c0a93,0,13,1,320,71,21
150395953e753bf3b6fb7ec224207da4,0,9,1,168,48,21
cabefdc06b2df0bc802d448773e1c47b,0,27,3,317,74,22
6c8df7cd4aaf7996b33e2eed6d6c54c8,0,11,2,214,76,30
a4d04ccc2a360d21a60bb0e394e8bbfe,0,7,1,227,57,28
d035e9d3ff068c3bb4dc042a3d14ff73,0,13,7,252,99,25
b31bd310838f0d34e95f53ff05c2df9c,0,9,0,194,69,19
f988ad1bfcbca96341737a17c22cdba1,0,7,3,253,90,15
47efbd79185bca99515adbf79a1c4e5,0,11,0,313,53,24
742e996d7da6bfb83170c262168d0510,0,14,2,219,48,21
8b9d29e66875363bf90f4b0ce6814046,0,22,1,290,80,29
c3c8a534c98ca35afdb3fe341e499164,0,16,3,255,88,28
de758c25fb9a3a948ffc021dc17c2211,1,10,0,182,69,21
de4cb29a1f2a50bc1454cede9e007004,1,9,1,214,44,20
7a485491b19d807582c5d776a35a6c9c,1,11,0,169,62,25
cee7faf942feaba21ea714db1fff401c,1,21,5,242,99,34
32e8cdcf24cde4d4733417493f6326b3,1,22,2,213,71,27
a7d8c7aa1d2b4616d17dc8410de107b5,1,8,0,122,39,19
a577ab6a4cd4da33807c0ce48a8c9556,1,11,3,188,95,22
cd73934d69061d5ed95fdb8ecd4f592e,1,10,3,257,85,26
1747d59d8d314f3db859e65a3dff8873,1,8,1,241,85,23
609b9ac49b96ae62b52ecbadee35ee91,1,0,1,89,19,13
bf0620fc9bef34e009e7c7c1c768ece8,1,4,0,89,53,0
cf3192a1f76cc13d0b90d46bce7ddd34,1,6,2,222,113,34
2c819fe5d3f31b503f16cf763a67284,1,10,1,308,76,29
c6cfbe73dd89a49bdd14c5cf79f78e66,1,22,1,185,63,18
460bc51f71360d061259d639b8553e5c,1,33,0,449,148,10
616a31884397242a2bb8aba5c248b32c,1,7,0,217,52,1
9d9002cb5466ad81c9460a1c890ac395,1,11,3,199,70,22
fa276b0579c1d33823222aa87e4337da,1,9,2,224,67,26
82a73eed61a08dbda750a1f89f659dd,1,11,2,179,49,18
ec1810f3adf9fc176488a1373d578c1c,1,11,1,174,92,19
c6d29ed8e985be0a5c1d6d541b40c96b,1,4,1,184,24,14
10927a4b7defb6c60d5c4ac254050c2,1,17,1,194,52,17
50570b7aae6e37a7febe9b66f4bbd0d9,1,9,7,231,77,24
ec6e270ec347fc438131e3f00f05b1f7,1,16,5,367,118,21
91439ce8adc9ffc36a78bbef70c47818,1,10,0,217,66,15
c8aa45bfae5bd91015a6b711881a13e3,1,13,1,175,83,20
aa7ca4f98fd883195b740a91610ef74c,1,5,4,233,58,15
74fae82454635db16bb464f9ec3d051,1,12,1,269,74,28
4f9026f333daef2f87555570792b70f8,1,6,3,230,78,26
141accadedc68221835bf9c7efb1615d,1,16,3,301,141,31
9a016f3b315ea917a31205afbce7f2d2,1,100,0,267,128,9
7b33780e34ea4af79fa4a320149e1828,1,13,1,222,90,40
f252cb406d4c27e71414148175fe6878,1,8,0,281,50,10
e9c7d6b3bf2ca0351f5c52610ceb9ecb,1,14,3,249,84,23
db25cce96959548b87d26a636528f228,1,10,0,125,52,24
1bef9ce90775ed634a77367b3d50dae7,1,11,1,198,89,39
c93fd1e3c9e5ba437a544db7b84e375e,1,10,1,199,55,13
7b0980f3f3f1957512b0bf86887deead,1,24,1,208,60,12
ce6da8912b039169e6c25b426720defb,1,17,0,191,76,27
9d81612a70e27e74c60392fc2cd71207,1,0,0,226,85,12
5d4847c5eca389caf00b34da964b6992,1,14,3,236,70,60
cbdeeaa25dad97594660c4c2ad02b618,1,29,1,160,69,8
491c8fb474a7ef1d99c6ff0124fb8fd1,1,11,2,211,85,35
185e06377b4f57cd1e0c957789963e4b,1,15,0,228,54,24
36f46347bd3cbd53d4535574a316c9b8,1,10,1,128,45,19
21e30e7648721d535af63b81191acbb1,1,14,1,291,52,10
e4befd594a7a2b303d321e1b659f5e63,1,10,4,227,93,32
897d2be57a27a2d84966f3141e226dd1,1,10,3,231,71,32
f10047182ed0089ef20fbd4d1ae76fc7,1,11,0,285,50,11
669479df8376ab58c2e43857dc6c93fa,1,5,3,222,62,20
ff9d65cebcbaaeca6379eb6cb73a576c,1,3,3,121,35,6
6f0040ab9e60314189360b1ad9a2cf8e,1,14,1,185,76,26
3584c2a87318f8ef8cebe84fb61ca760,1,25,2,205,100,32
693dd3a1758de9cc941cc57768797126,1,9,0,173,45,32
68cc6ddab72a344d0191550252b83747,1,20,3,204,82,29
4c4331ebd05163c02ff468d97c5e4c69,1,2,2,164,49,3
cf837aa7f888e1d7db3411329d0a46e3,1,9,0,132,69,19
551ace7bf12e9f5abadc8eba16cf5d4a,1,0,0,400,200,0
235368a4df7243ed28ee7c8495604593,1,7,0,183,79,24
385951fb71a61eb8b3ea77c4b7b087f7,1,12,4,184,61,13
88b7d05c33c60886bdec7d4644b4084a,1,17,5,256,85,30
